,cone_angl,axial_speed,axial_speed_1,axial_speed_2,axial_speed_3,axial_speed_4,axial_speed_5,axial_speed_6,axial_speed_7,axial_speed_8,axial_speed_9,axial_speed_10,axial_speed_11,axial_speed_12,axial_speed_13,axial_speed_14,axial_speed_15,axial_speed_16,axial_speed_17,axial_speed_18,axial_speed_19,axial_speed_20,axial_speed_21,axial_speed_22,axial_speed_23,axial_speed_24,axial_speed_25,axial_speed_26,axial_speed_27,axial_speed_28,axial_speed_29,Tang_speed,Tang_speed_1,Tang_speed_2,Tang_speed_3,Tang_speed_4,Tang_speed_5,Tang_speed_6,Tang_speed_7,Tang_speed_8,Tang_speed_9,Tang_speed_10,Tang_speed_11,Tang_speed_12,Tang_speed_13,Tang_speed_14,Tang_speed_15,Tang_speed_16,Tang_speed_17,Tang_speed_18,Tang_speed_19,Tang_speed_20,Tang_speed_21,Tang_speed_22,Tang_speed_23,Tang_speed_24,Tang_speed_25,Tang_speed_26,Tang_speed_27,Tang_speed_28,pls_ampl,frequency,label
127,7,-5.4416759360952,-5.36821101577929,-7.21215162813663,-8.31066872967672,-9.18811680668608,-10.2831890646084,-10.9266393467104,-11.2950248477057,-11.672374553515,-12.0151609026519,-12.1059547978298,-12.1478622617177,-12.0883358065863,-12.3931378207867,-12.1704043652201,-12.2312113742568,-11.9209410584666,-11.8681420738231,-11.6967364810645,-11.7223379365677,-11.8006812531781,-11.4635498236832,-11.3803204469525,-11.1973589799706,-11.1249718130316,-10.7393820635544,-10.8157824884351,-10.1318002421182,-8.24915210568244,-4.79789717810518,-4.61249029856984,-5.8387432969258,-6.25347788388955,-6.48663987134614,-6.69784071919828,-6.49561403743837,-6.47497983757444,-6.20547385361309,-5.88650294517185,-5.34774347335188,-5.22720159780244,-4.74609635990948,-4.52541963378263,-4.40703242604505,-4.3142910458321,-4.01747209996634,-3.93412373319997,-3.81584393556753,-3.69595411204616,-3.60806491685768,-3.5279250106162,-3.50256680270065,-3.42545444893116,-3.47007696928029,-3.61980180327416,-3.73782094164502,-3.4625376788518,-2.69224716239268,-1.51028830014847,0.0,0.0,0
128,7,-12.3778764089133,-12.143396369928,-12.1122776570687,-12.1031299521242,-12.1780941884325,-12.1683994949369,-12.3251185736886,-12.3095429491027,-12.3787434182862,-12.4272833188647,-12.3754924473222,-12.4937938211881,-12.3878301645197,-12.2764307194816,-12.1009493439931,-12.0056370675455,-11.8268892722104,-11.5985739591942,-11.4870999301444,-11.2095369156555,-11.0931986751066,-10.79702410253,-10.6684321220205,-10.5996929199331,-9.9097625660031,-10.1064375971339,-9.47546005608186,-9.3788388395087,-8.07493376843999,-4.7948814833691,-7.74171588326604,-7.8157165979671,-7.82329466298859,-7.70804082569365,-7.55063032514205,-6.62970565247248,-6.28315285350913,-5.97922055062083,-5.46899991846661,-5.25689940619315,-4.76270002126788,-4.48287069996891,-4.23908598294204,-4.11172989411639,-4.01422538414872,-3.88630923438077,-3.64656349922025,-3.58366922088861,-3.54057001376274,-3.43660080340719,-3.34631317140699,-3.20166060405958,-3.24141128875716,-3.19267554810915,-3.51087940139328,-3.22121596985559,-2.72720601321522,-2.02481794412903,-1.11532489544222,0.0,0.0,0
129,7,-12.93478384121,-12.8116380944231,-12.8386162885422,-12.6851823007272,-12.7968865474886,-12.7495457414964,-12.7808144841962,-12.6905261629678,-12.7614080325392,-12.7245389073212,-12.6676221033016,-12.6145878927166,-12.5175779322821,-12.4096200051129,-12.2976507838215,-12.0877564599858,-11.8279403804768,-11.9325735402932,-11.6985254059975,-11.4670989867794,-11.2621245321057,-10.9306048420337,-10.464411193326,-10.5781282939255,-10.0551770616315,-9.91798460852456,-9.77460325802522,-9.20796064868874,-7.53846626794212,-4.39490253569434,-5.16704498323179,-6.28847251270053,-6.74139080661702,-6.67727449667697,-6.55063118991425,-6.37252643370741,-6.02406360600586,-5.38996472019526,-4.97343442770058,-4.66446047141539,-4.51046097469401,-4.30247008734016,-4.16746379866075,-3.91180622087838,-3.64425340185482,-3.64414930272901,-3.55068593938221,-3.3844216769622,-3.20307945499231,-3.18270771285842,-3.05798144716422,-2.74068077322419,-2.80465164654945,-2.90262778968817,-3.07650973793543,-3.19311961779422,-2.96181288691067,-2.31020836728858,-1.30177956847075,0.0,0.0,0
130,7,-13.3082944486991,-13.1873780392702,-13.2005047499909,-13.1091189661541,-13.0945453366728,-13.0136320182978,-13.0175872242603,-12.9884321798207,-12.8511308683122,-12.8089473196471,-12.7696531868262,-12.6676076584456,-12.5589264386163,-12.3849547930297,-12.3454368774883,-12.1911077727375,-12.0249430006087,-11.6780554695719,-11.6701671012709,-11.2472282323303,-11.1245274227318,-11.2816176216337,-10.7624970395249,-10.5059733440921,-10.074050461927,-9.9739140938772,-9.60904516436634,-9.15295123178608,-7.5764676546494,-4.43695628016181,-3.92651181625756,-4.74952818331332,-5.45337896641257,-5.71883997047285,-5.68419594825133,-5.40942107007287,-5.17218233561766,-5.04043320920867,-4.65298633155605,-4.31360715901039,-4.20628745496075,-4.00436528354362,-3.83907166417671,-3.68305912436651,-3.52836911527658,-3.43369693639825,-3.2374368943397,-3.13219965637118,-2.97555657432399,-2.89788854636174,-2.75164703342861,-2.67709046315702,-2.66076080152679,-2.55760461248286,-2.79934967765623,-2.79034907425872,-2.58007654065358,-2.01196630113798,-1.13546017961806,0.0,0.0,0
131,7,-13.4691331821945,-13.4140813931137,-13.3492850551001,-13.3006519327372,-13.2520633245414,-13.1869516195294,-13.1443942531049,-13.0975205641936,-13.0653989455047,-12.9831421086405,-12.9453597197069,-12.8846061163227,-12.7729719073586,-12.7288784502214,-12.6431268954557,-12.5332761720284,-12.3323113955558,-12.2613495436115,-12.1257860090354,-11.7974416424587,-11.7138961160595,-11.4504008871615,-11.2076923190556,-11.045252677875,-10.6596433383131,-10.2387647006741,-9.99257240052042,-9.61725058413854,-8.0441252356997,-4.72966971243259,-0.705804009573882,-2.22117042085984,-3.48738512914606,-3.77640266815012,-4.13054533600498,-4.22878477376274,-4.15210998483881,-4.06453701829495,-3.94053688458078,-3.77368539444144,-3.62306309157245,-3.50971752747235,-3.39232673456653,-3.29544556936922,-3.18272212454209,-3.07311256136847,-2.95832903690795,-2.86997196957732,-2.75967320498687,-2.70034297523265,-2.5258559444944,-2.49098687387612,-2.40874891044979,-2.39786059606672,-2.36953807448115,-2.31344834243185,-2.08705791088791,-1.58873363233739,-0.874404623226145,0.0,0.0,0
132,7,-13.4019144807824,-13.3560744067256,-13.3499276623296,-13.2730975934083,-13.2528670564368,-13.1492129545817,-13.1775256828509,-13.094363562341,-13.0519758941989,-12.9950117952785,-12.9874234789511,-12.9366587321938,-12.8998947495034,-12.8666150237658,-12.7965778700195,-12.729486328194,-12.6236855010566,-12.5385798274998,-12.3701392101453,-12.1466249933666,-11.9557349564979,-11.6236406952538,-11.37135387667,-10.9380677263879,-10.6232170967174,-10.2848230677231,-9.88697531614709,-9.38140521940357,-7.73571660254786,-4.52324954537168,0.918033474512088,-0.109980960849484,-1.62459643030202,-2.35434720916529,-3.04085653370058,-3.22381718673355,-3.38433977421166,-3.33762213862379,-3.36510049236484,-3.26143618582865,-3.1082052380588,-3.08809953850203,-2.97677450218678,-2.91585421478129,-2.82036749267547,-2.72807486444646,-2.62085731817849,-2.57098036374059,-2.4413569707826,-2.40266655128227,-2.34885022438225,-2.25802562849711,-2.14207899445167,-2.19938047704853,-2.37536342686421,-2.24753928008511,-1.96276960878713,-1.48584372955006,-0.827880805559246,0.0,0.0,0
133,7,-13.1844810813878,-13.219570039966,-13.1959600321686,-13.1627279843743,-13.1194375888703,-13.0948900461779,-13.0930168946667,-13.061710837046,-13.0459877379761,-13.0316172238113,-13.0299611618164,-13.0028912990497,-12.9629370830081,-12.905487301841,-12.8467490373771,-12.70774320244,-12.6719421324898,-12.5106054060753,-12.373561845135,-12.1034089966092,-11.8884687429256,-11.5032677675776,-11.1229091930215,-10.7391914954878,-10.5569678252062,-10.0143212838865,-9.73441627759808,-9.33899816320938,-7.78627381914865,-4.57253222791126,1.46289370522016,0.941573503544272,-0.257114940888165,-1.27941197748901,-1.95149198097476,-2.53812554468961,-2.74598354337587,-2.76157177682645,-2.67537052710302,-2.71843740427597,-2.58364769146654,-2.43934958875448,-2.400110832764,-2.37293844561554,-2.32193873848191,-2.29556506889191,-2.21337366181561,-2.17195651011614,-2.0762602268979,-1.97824705374504,-1.83108854304071,-1.92326833670404,-1.776350140979,-1.94142595434379,-1.85550391787702,-1.90328740462605,-1.7736561454309,-1.39899676305349,-0.800660850305847,0.0,0.0,0
134,7,-13.0624075621686,-13.0794379294936,-13.0706974397095,-13.0739322576357,-13.0432856963602,-13.0284977279436,-13.0239501365099,-12.9848366065228,-13.0153628794552,-13.0034154143909,-13.0008560934795,-12.9434225977532,-12.9099542251679,-12.8855592425205,-12.7925749251975,-12.7624731791348,-12.5342064829198,-12.3681026212829,-12.086074257878,-11.7752667490158,-11.5902146569454,-11.1936883535901,-10.8465930866392,-10.4273563527798,-10.0744771378323,-9.74037589331418,-9.40262108198577,-8.94042208590376,-7.38741459276448,-4.32319272118705,1.14758411202097,0.790596194221701,0.55757810453788,-0.9181375347509,-1.32858590573594,-1.64244566751288,-2.0387140334765,-2.1669367535087,-2.07925376207781,-2.08048809109939,-2.08613291655103,-1.99131555788964,-1.9742892498184,-1.96960554831388,-1.98960627195685,-1.94699951773653,-1.81787949333086,-1.74217591276114,-1.6166154828969,-1.51565151695112,-1.49606316600343,-1.45647516085317,-1.43944776286679,-1.48922802474296,-1.46250355915535,-1.39895955757749,-1.24260208495489,-0.939065406099571,-0.515735913588842,0.0,0.0,0
135,7,-13.0034387446085,-12.9934242213046,-12.9963989536915,-13.0096644982528,-12.9894737323161,-13.0347889776444,-13.0359246604829,-13.0337835571837,-13.0249520675434,-13.0076629315692,-13.0349036084811,-13.0216327266307,-12.9618151170559,-12.9168584446897,-12.7728953872201,-12.6362400087201,-12.5077130329953,-12.276619233896,-12.01101275424,-11.7296830118416,-11.4916251788149,-11.0188361039914,-10.6354482320609,-10.2765151608809,-9.95325654035678,-9.5737911996375,-9.30089407649863,-9.0160903800683,-7.59663429208266,-4.47845708693944,0.30851980569883,0.068007462973022,-0.54206320696093,-0.769397708289085,-1.09657494597849,-1.33178955654478,-1.39541267552877,-1.50500727453123,-1.54840470391918,-1.50203654512041,-1.4039519157099,-1.31916518831071,-1.24965512024029,-1.2279776406391,-1.28364832143023,-1.17886502361359,-1.12032288056434,-1.14592272737818,-1.03021305174815,-1.02689051540138,-0.89364914875527,-0.999054249878048,-0.860105158344904,-0.903151946960189,-1.10507204809999,-1.02147465264028,-1.30992397223042,-1.18819389946557,-0.775369610649519,0.0,0.0,0
136,8,0.969613075694836,0.593236745466601,-0.0573413862703695,-0.655657064650389,-1.33368487995779,-2.14776052228981,-2.56047564702712,-3.07223396493362,-3.75185948768851,-4.15764241731317,-4.5704356792515,-5.22368963850484,-5.76879095157502,-6.56122349729483,-7.18277050855935,-7.63425662048136,-8.31243236611,-8.90430421775807,-9.64260707067844,-10.1678642593768,-10.9292359971803,-11.5886041144401,-12.2966045080771,-12.9286957924946,-13.6646200609418,-14.2867834505503,-14.4420206109272,-14.4996097983895,-12.6296289483605,-7.53751258757826,-3.29913471788309,-5.03948656738437,-6.55358745782196,-8.21793299862875,-9.44756444923726,-10.8172187371586,-12.0269768170845,-12.5513418410917,-13.2579064085132,-13.5869284151169,-13.847196031473,-13.8534259988541,-13.7774194724717,-13.680100618434,-13.4470223925598,-13.3920943716674,-13.3509511437207,-13.294560774231,-13.0690619725136,-13.0696707643659,-12.8717949377395,-12.9306137462113,-12.6850658002003,-12.3423571348707,-12.3284335115566,-11.8334529756055,-11.948388247305,-9.28522221881112,-4.55737945374963,1.201784015,128.2051239,1
137,8,0.943454766059446,0.561511754344868,-0.0403114844887666,-0.637540626761607,-1.24912184368831,-1.99827235064109,-2.61196464706904,-3.0989338615541,-3.64584398178227,-4.26388283319848,-4.69356480493995,-5.32763088016856,-5.93887244189562,-6.47867421084931,-7.15416411505307,-7.8304097642626,-8.47566891350697,-8.95002074956639,-9.5723915007197,-10.3028096415671,-10.971960970861,-11.496041322611,-12.2953114743443,-13.0207147642132,-13.5309012092322,-14.214330394703,-14.461160712849,-13.8373542875694,-11.5062432148514,-6.75028285840326,-3.24025627704924,-5.08604281749775,-6.87166588499275,-8.20732535766927,-9.71401751240376,-10.5872617358166,-11.9372019690462,-12.8509394279762,-13.1682604565196,-13.6397679051514,-13.8418701239547,-13.7964649310487,-13.5548550888346,-13.4832917587305,-13.596318235335,-13.4082293531837,-13.1901335673287,-13.1083417027541,-13.0750854137223,-13.011348818425,-13.0100425520266,-12.6585523205572,-12.6543534461625,-12.4982475861253,-12.131746331875,-11.7223663635386,-8.41651930138875,-2.94905426830081,-0.0367176643059633,1.214638948,128.2051239,1
138,8,0.91351872194354,0.388173945091449,-0.130580275223479,-0.957919862711199,-1.55856783203031,-2.25151365425067,-2.84727099981257,-3.25991748689353,-3.88987586222634,-4.40697502866869,-5.06307084106428,-5.41928402158615,-6.08375859963272,-6.67073552782776,-7.25778151581928,-7.80547286970282,-8.39394184709752,-9.0404447987948,-9.45246135549678,-10.239529325698,-10.8711918674516,-11.6041966138111,-12.2616691742225,-12.8399090900029,-13.5873616380674,-14.0991221216139,-14.0828410949751,-14.2624159405484,-13.9731848500142,-13.0288283602232,-2.92466112644711,-5.1391025163411,-6.68752221549727,-7.99054249999169,-9.34026628985888,-10.6697458538283,-11.7907063867114,-12.5595766785101,-13.2768994730715,-13.5776957227601,-13.7496635039456,-13.7119991558377,-13.6661446283824,-13.5733005595045,-13.3024002681225,-13.2416855265859,-13.1415831938768,-13.0622117484729,-13.1036513673613,-12.8829708719138,-12.724373148434,-12.5596739649901,-12.5580792830302,-12.4323624515328,-12.1263586015444,-11.6637736343905,-11.0760977653501,-9.14031882482564,-5.34624859226524,1.217096567,126.3736267,1
139,8,0.30906771786024,-0.107568999273632,-0.807908430434629,-1.5396088184767,-2.07907058523304,-2.71264398536527,-3.20461850952672,-3.91538802986343,-4.36064485909286,-4.78624186826955,-5.30541851738112,-5.81015846212293,-6.34512886738851,-6.89959857078346,-7.46515008063205,-8.02763827961472,-8.51215429025397,-9.02318792025375,-9.69981523995732,-10.2709018437532,-10.93575121714,-11.5598017187953,-12.204006514088,-12.6436973854923,-13.3487234150022,-13.8002250551059,-13.9382190251648,-13.2972838819726,-11.0241241024061,-6.4599352555694,-3.15355432203272,-4.91478670730007,-6.77119226511915,-8.18192843756367,-9.6769974614133,-10.8487657465178,-11.9116024794255,-12.9075504477809,-13.1707313881333,-13.5167944696245,-13.5920936565264,-13.6240137699836,-13.3493302306947,-13.3715903208901,-13.1850756114376,-12.9090278106716,-12.9562714950306,-12.8278464862794,-12.7858786941506,-12.6511815799392,-12.5973772738888,-12.3068438237648,-12.0671568746872,-11.9394513280137,-11.8705343504153,-11.5317920880918,-10.0686756761221,-7.66956563579933,-4.30806002125075,1.262619376,122.7106247,1
140,8,-0.969390783223045,-1.19854636757891,-1.71406120857635,-2.35899760610761,-2.83801297082065,-3.23324863577133,-3.7911558806175,-4.38157303153054,-4.82332707700839,-5.38994247152548,-5.74609974394181,-6.29733316490113,-6.83912920966563,-7.40788908044582,-7.89585407005021,-8.33032473947988,-8.76005220702611,-9.25787552897603,-9.69057951691329,-10.4276692580426,-10.9687835453696,-11.4791719543109,-11.9624191145105,-12.4774504241977,-12.8445997593075,-13.2218732517944,-13.1279143458156,-12.5303976485922,-10.3934560320443,-6.09154864576562,-2.60529396039054,-4.47856699083875,-5.96989843820699,-7.95357489119337,-9.67283975470261,-10.4777632738068,-11.3758523308896,-12.1870987733197,-12.4943481021278,-12.8758667709079,-13.0333244414169,-12.9829063273057,-12.8494638771218,-12.5241919686309,-12.5820176550319,-12.5314697072311,-12.3161050323798,-12.1915812653193,-12.1818471401831,-12.1353432429584,-11.941016366103,-11.8766228173823,-11.5993595802093,-11.5359076252298,-11.1952424570961,-10.6760839620112,-10.5256946476115,-9.02500945262551,-5.35204861834712,1.261133552,115.9951172,1
141,8,-2.07359925512604,-2.30928383920447,-2.58811794457805,-2.91495554515244,-3.33359039511126,-3.8883327861289,-4.42724031557649,-4.90000635303102,-5.29655224335167,-5.99566334304118,-6.27815344783038,-6.75906049446229,-7.17527985984471,-7.7835431427412,-8.19960913164671,-8.71157933414573,-8.93963267087605,-9.48909385187884,-10.0576574215373,-10.5338287677836,-11.09658111723,-11.522122451925,-11.9973978523059,-12.4604684143567,-12.7612754232327,-12.9432190464988,-12.8634073794048,-12.6503710503174,-10.7320033365332,-6.18007493866962,-2.80660669396077,-4.60031510190311,-6.14173255907048,-7.76751273728446,-9.16868600109077,-10.1435123238733,-11.0917395845983,-11.565030900942,-11.8948512772046,-12.2123223825046,-12.3975157106684,-12.4953107662473,-12.3033154085709,-12.1294302575733,-12.0009793234175,-12.0134371671797,-11.9196526778764,-11.8103074836962,-11.7334703616404,-11.456118018163,-11.4125762018593,-11.2192060502372,-11.1690912408682,-11.1050480873069,-10.7937615428868,-10.3830497373204,-9.50984419258532,-8.24859448577087,-6.12931848954101,1.192994118,111.1111145,1
142,8,-3.19580482680032,-3.17700122769576,-3.28086255048889,-3.75921239825568,-3.94540066093706,-4.34591848560427,-4.6274775435825,-5.17127161466125,-5.70706116262472,-6.26805156295894,-6.61311744963013,-7.03689450945813,-7.52233207651304,-7.96386675529396,-8.43901496494751,-8.87239773628753,-9.43877027335024,-9.72158246022861,-10.1594899006175,-10.5989796275868,-11.1549156459638,-11.5374849870709,-11.9202362752596,-12.3093550446994,-12.5313770926804,-12.7849003143239,-12.6286443160937,-11.5557111658681,-8.9672105607453,-5.05226575427334,-2.3904698725078,-3.61681288762292,-4.99760969846381,-6.75834282598758,-8.16497314392199,-9.09047706313298,-10.0588279376819,-10.7118324703732,-10.6441006733469,-11.3378063173352,-11.702078646348,-11.6596032041061,-11.5225794079566,-11.6465531917875,-11.5617271937885,-11.3863662595923,-11.3148236537912,-11.3081374022732,-11.1411735689832,-11.2156922702019,-10.9316328463692,-10.8325849010404,-10.8101015631226,-10.6715112281153,-10.4507395903263,-10.0751456085713,-8.97437552370607,-6.86954973174695,-3.84873547605717,1.077403545,106.8376083,1
143,8,-3.64906341677034,-3.63026527970736,-3.7622215408203,-4.0729529938375,-4.45788726749997,-5.10943345716914,-5.14777877578233,-5.64285325988055,-6.07729207217468,-6.52035597436503,-6.80720958914624,-7.13670108454467,-7.79654945763029,-8.16830219499677,-8.68746942671202,-9.06838384241187,-9.50543390787344,-9.99189864743225,-10.2763627186037,-10.8745350482236,-11.2293849551765,-11.4283609901743,-11.6905349704905,-12.2925124118323,-12.3583991466203,-12.4976560140915,-12.4371057717237,-11.6419081882049,-9.47173054903326,-5.50722489432065,-1.77436790364895,-3.98985510637029,-4.93826010172832,-6.33740520307346,-7.75497095170891,-8.29725636186295,-9.62343182442222,-10.0872762672169,-10.2919143962698,-10.7756840937321,-10.9098319156926,-11.0596395895199,-11.2478264416935,-10.9350885515196,-11.1747807478401,-11.1031281031622,-10.9492150923246,-10.9530915937523,-10.7256845907768,-10.557779688622,-10.3542025042466,-10.4252009855974,-10.3816307442471,-10.3090980804465,-10.167284417819,-8.46887827873505,-6.56797556270896,-4.53840436855651,-2.35685055980956,0.909361303,103.7851028,1
144,8,-4.3441968390967,-4.18659744733231,-4.61129732700099,-4.43140557123355,-4.81742271579851,-5.21478074324298,-5.54340671992615,-5.79461329233946,-6.52587850861624,-6.75081682886561,-7.24241176913343,-7.63461719979778,-7.97613030831863,-8.51734368667841,-8.85220745756555,-9.29196701696561,-9.65415141334138,-9.86507146084742,-10.3043123476496,-10.8051708855378,-11.2381421343561,-11.5307692242995,-11.7397749780693,-12.112218084729,-12.3401276742441,-12.3655808558505,-12.3801613528497,-11.4925243301635,-8.98144917961569,-5.07468977747248,-1.63099389714151,-3.10750362270893,-4.0545435789684,-6.27941869087324,-6.81533518001406,-7.98227566317304,-8.96282819102874,-9.19882217561134,-10.0144858142354,-9.97755466065837,-10.5587009266022,-10.5354553588026,-10.5522012856163,-10.4761960861349,-10.4976926328242,-10.4074657116025,-10.6520145773914,-10.4902710856881,-10.2315758995887,-10.263925138453,-10.0845656917953,-9.96567124054163,-9.99860518388714,-9.77200128529375,-9.7193406188791,-9.50324770329191,-8.59678269456869,-6.63363506957528,-3.72948183561721,0.785452127,100.7325974,1
145,8,-0.644540896594755,-1.10817949369244,-1.79872493495912,-2.75338120420381,-3.34566022839781,-4.05513700869871,-4.63198356725528,-5.21452466827331,-5.83556469857191,-6.40431840549049,-6.96768424563786,-7.36863937680805,-7.87929257097044,-8.3397061007308,-9.0943184263026,-9.35207987315673,-9.9726923597472,-10.4159952174775,-10.7697957420249,-11.1755055040661,-11.3804828661445,-11.7194061918942,-11.9868039925691,-12.2134775546149,-12.1815453800061,-12.1898830704394,-11.9113449327706,-10.7676345133703,-8.30581934856265,-4.66893074266631,-3.78917329305655,-5.94495150475891,-7.1815538364618,-8.74491008901153,-9.627672783654,-10.4299366750372,-11.0477134750063,-11.2544527686572,-11.4507020678417,-11.5151821057194,-11.3840865565803,-11.3433719730986,-11.0692687659116,-10.8672059568078,-10.6882397624506,-10.3159615105191,-10.3366753693683,-10.0866113937319,-9.94525187729975,-9.75281722161414,-9.50782426474954,-9.23335239107359,-9.22797681852247,-9.25262752761661,-9.032532637257,-7.83013976062855,-6.28723815002888,-4.48500405686189,-2.3978028754211,1.136308551,94.62759399,1
146,8,-0.813842629855119,-1.01051107038458,-2.02978323393035,-2.68687006360851,-3.47044058759743,-4.04580840978793,-4.80401646477056,-5.37683182255206,-6.06321206345923,-6.43659256666548,-7.11472315577476,-7.67134289363987,-8.1494104426396,-8.7027392692959,-9.24523188281674,-9.75942804009021,-10.353652480731,-10.7001784708593,-11.0896766559324,-11.4159672377715,-11.8209555879755,-11.9524220084855,-12.241661545514,-12.5867011080928,-12.5540209380128,-12.480751223243,-11.8298615369506,-10.1700889945662,-7.58768617300377,-4.16890564917706,-3.90769380375481,-5.45506766753132,-7.38281930830886,-8.68365510148635,-9.44113330947696,-10.2026766908029,-10.7660217591973,-11.1195381241947,-11.347277379223,-11.3095292705746,-11.3456083332841,-11.3098999683517,-10.9079035227085,-10.6106788797413,-10.4257310964453,-10.1875196973168,-10.0478440052458,-9.78068334979756,-9.61337303187092,-9.47259867116508,-9.07337363106722,-8.72930122472721,-8.78443083924832,-8.53620973605693,-8.44427714974881,-8.07029654386176,-7.12210094432398,-5.42399857899859,-3.03147106013935,1.086027145,90.35408783,1
147,8,-0.736574257658213,-1.38396247719784,-2.15716310020006,-3.03236483004211,-3.60419889329692,-4.09230185893568,-4.95276618113277,-5.55370066373066,-6.06115218046527,-6.70384809368051,-7.24594686385681,-7.83113401165826,-8.29621849444786,-8.84222291997285,-9.451114296012,-10.0190846815981,-10.3902163565327,-11.15508916671,-11.3490322487772,-11.5031752485862,-11.797854980071,-12.0011509578589,-12.1487353843559,-12.4362113568414,-12.5257965527229,-12.5282861110595,-12.5290085309127,-10.9862862415872,-8.40148737341711,-4.73058696784278,-3.80901828299415,-6.22108260982827,-7.413018226577,-8.71809226413625,-9.43289725203647,-10.0918005684859,-10.6232996559117,-10.9812988018713,-11.1094394813158,-11.2185419836855,-11.098645951268,-10.9627543189137,-10.7203662141328,-10.4970312477428,-10.1892743314658,-10.0631322931897,-9.72874399767624,-9.53761198125786,-9.39771216488667,-9.14525422415006,-8.73359036769781,-8.4980679085508,-8.52794153432484,-8.23682463269014,-8.16986026420259,-7.31300562255732,-6.93303122530332,-6.67268999147743,-6.08713196754656,1.012801528,88.52259064,1
148,8,-1.26022616549571,-1.7262621978168,-2.32273844949664,-3.05412354353742,-3.80044219632471,-4.19852747605208,-4.96811081707286,-5.50908380359726,-6.27398683126425,-6.68831193255904,-7.35870468032605,-7.84281015793587,-8.55929423426232,-9.00876575422016,-9.55805525852654,-10.0245543959395,-10.4967281127356,-10.7210513840909,-11.1142420610622,-11.3925770407282,-11.604380806656,-11.7779909050774,-12.0444819022493,-12.1145831153749,-12.2344845526313,-12.3686039515282,-12.1768936086415,-11.807860177902,-11.493826029188,-10.842950169858,-3.73986738341131,-6.0904249161642,-7.42854555483603,-8.32358702111919,-9.14075413971395,-9.88340416017343,-10.3035668799496,-10.6719600085692,-10.7656259097235,-10.7243074236512,-10.624372528762,-10.5158325299983,-10.2682770175393,-10.0110894312159,-9.81919973035176,-9.5159271459708,-9.32131902041491,-9.01129540272176,-9.02227936975895,-8.67262038406857,-8.52835634777226,-8.17180626754956,-8.12098026508717,-7.91177985112549,-7.86507282095714,-7.60063909122645,-7.39561574080998,-7.17729667754761,-6.70946448755908,0.87343955,86.08058929,1
149,8,-1.3378919805862,-1.72246471829021,-2.23987866343363,-2.986264354209,-3.69347089020841,-4.30163929037293,-5.00901512684042,-5.68218083779828,-6.22601727034712,-6.76546575975899,-7.36311787255472,-7.92387296130538,-8.68936020503831,-9.14397929407672,-9.68891983635428,-10.055279651081,-10.470145043751,-10.8675521897525,-11.1313131513164,-11.3789705481458,-11.577974052171,-11.8190303207952,-11.9154161525791,-12.0341635093237,-12.0095238948713,-11.9474612495179,-11.3074729737135,-9.63941324628677,-7.09660153181042,-3.83235729485724,-3.609112509333,-5.69641599433058,-7.31922427333171,-8.14738190239819,-8.92084436553288,-9.35939113284856,-9.96195744671669,-10.2110406237983,-10.354032235764,-10.3009286615161,-10.1983816670283,-9.95683083069497,-9.74805956610431,-9.4905587203658,-9.24390508578646,-9.10549025815994,-8.88548253008968,-8.70587072780609,-8.40708201931015,-8.2118085919918,-7.99151401297135,-7.84015086503265,-7.7498477024572,-7.66054843802942,-7.5456623470482,-5.99896160847749,-4.47652409572725,-2.96678283840207,-1.47339056399522,0.688966036,83.0280838,1
150,8,-1.79866893230425,-2.16045000363562,-2.7449304193721,-3.18745556330087,-3.78329419790903,-4.35745803566427,-5.21261657335526,-5.76171016035792,-6.52553132463872,-6.94447487253935,-7.66023726640527,-8.21730611692642,-8.79445149992386,-9.42116208189408,-9.83622061932335,-10.2904171077829,-10.5492310149178,-10.7741026265505,-11.001585186261,-11.2639305013969,-11.4967969829543,-11.6451814371211,-11.8213338359055,-11.8251968609464,-11.8290498334938,-11.990730272927,-11.5160716883119,-10.2162294430901,-7.80291004690707,-4.36715354934852,-3.57826475082138,-5.61677044632207,-6.96404297787557,-7.55054719863593,-8.54797229378952,-9.04256199980138,-9.55979088510435,-9.56674401423586,-9.8025409740158,-9.84795162129363,-9.68898872578278,-9.42993450097986,-9.26212653888532,-9.01935081190191,-8.61172084486271,-8.49950386271767,-8.20962928935104,-8.0743018723766,-7.93539590657551,-7.65577261750207,-7.5607570363583,-7.38014719806932,-7.27342093418086,-7.3126718874137,-7.20210232382763,-6.91192296271308,-6.12694816918318,-4.67760269114986,-2.61743660821988,0.578823268,80.58608246,1
